symbol,category
Tdrd3,miscellaneous and unknown
Tec,Signaling
Tecpr1,Development
Tecpr2,miscellaneous and unknown
Tecr,Cytoskeleton
Tecta,Extracellular Matrix
Tef,Transcription
Tek,Signaling
Ten1,Unknown
Tenm4,Signaling
Tepp,Unknown
Terc,Cell Cycle
Terf2ip,Transcription
Tesk1,Development
Tet2,Transcription
Tex10,Development
Tex101,Development
Tex12,Development
Tex19.1,Development
Tex264,Development
Tf,receptors and binding proteins
Tfg,Apoptosis
Tfip11,translation and protein modification
Tfrc,receptors and binding proteins
tGap1,Signaling
Tgfa,Growth Factors & Cytokines
Tgfb1i1,Growth Factors & Cytokines
Tgfb2,Growth Factors & Cytokines
Tgfb3,Growth Factors & Cytokines
Tgfbi,Growth Factors & Cytokines
Tgfbr1,Growth Factors & Cytokines
Tgfbr2,Growth Factors & Cytokines
Tgfbr3,receptors and binding proteins
Tgfbrap1,Signaling
Tgm2,translation and protein modification
Tgm3,translation and protein modification
Tgm4,Metabolism
Th,Transcription
Thap4,miscellaneous and unknown
Thap7,Epigenetic
Thbd,Immune
Them4,Signaling
Thg1l,translation and protein modification
Thnsl1,metabolism and transport
Thoc1,Transcription
Thoc4,Transcription
Thoc7,translation and protein modification
Thra,receptors and binding proteins
Thsd7b,Extracellular Matrix
Thtpa,metabolism and transport
Thumpd3,miscellaneous and unknown
Thy1,Immune
Thyn1,translation and protein modification
Tiam1,Transcription
Tifa,Apoptosis
Tigar,DNA Repair
Timd2,Immune
Timeless,Development
Timm13,metabolism and transport
Timm17a,metabolism and transport
Timm8a1,metabolism and transport
Timm8a2,metabolism and transport
Timm8b,metabolism and transport
Timp1,Proteolysis
Timp3,Proteolysis
Tinagl1,Signaling
Tinf2,Transcription
Tipin,Transcription
Tipinl1,Development
Tjp3,Cell Junction
Tk2,metabolism and transport
Tldc1,Unknown
Tle1,Transcription
Tle3,Transcription
Tln2,Cytoskeleton
Tlr3,receptors and binding proteins
Tlr4,Signaling
Tlr7,receptors and binding proteins
Tm2d3,Development
Tm4sf1,miscellaneous and unknown
Tm4sf19,miscellaneous and unknown
Tm7sf3,miscellaneous and unknown
Tm9sf2,miscellaneous and unknown
Tm9sf3,miscellaneous and unknown
Tm9sf4,miscellaneous and unknown
TM9SF4,metabolism and transport
Tmbim1,Apoptosis
Tmbim4,Apoptosis
Tmbim6,Apoptosis
Tmc4,metabolism and transport
Tmc5,Transport
Tmcc2,miscellaneous and unknown
Tmco5a,miscellaneous and unknown
Tmco6,miscellaneous and unknown
Tmed10,metabolism and transport
Tmed2,metabolism and transport
Tmed3,metabolism and transport
Tmed5,metabolism and transport
Tmed7,metabolism and transport
Tmed9,metabolism and transport
Tmeff1,Receptor
Tmem100,miscellaneous and unknown
Tmem102,miscellaneous and unknown
Tmem108,miscellaneous and unknown
Tmem109,miscellaneous and unknown
Tmem116,miscellaneous and unknown
Tmem117,miscellaneous and unknown
Tmem119,miscellaneous and unknown
Tmem126a,Electron Transport
Tmem126b,miscellaneous and unknown
Tmem129,miscellaneous and unknown
Tmem130,miscellaneous and unknown
Tmem132b,Unknown
Tmem132c,miscellaneous and unknown
Tmem132d,Unknown
Tmem134,miscellaneous and unknown
Tmem135,miscellaneous and unknown
Tmem136,miscellaneous and unknown
Tmem140,miscellaneous and unknown
Tmem146,Signaling
Tmem147,miscellaneous and unknown
Tmem14a,miscellaneous and unknown
Tmem150c,miscellaneous and unknown
Tmem151a,receptors and binding proteins
Tmem156,miscellaneous and unknown
Tmem158,miscellaneous and unknown
Tmem160,miscellaneous and unknown
Tmem161a,metabolism and transport
Tmem161b,miscellaneous and unknown
Tmem163,Unknown
Tmem164,miscellaneous and unknown
Tmem167b,miscellaneous and unknown
Tmem175,miscellaneous and unknown
Tmem176a,miscellaneous and unknown
Tmem177,miscellaneous and unknown
Tmem178,miscellaneous and unknown
Tmem179b,miscellaneous and unknown
Tmem184b,miscellaneous and unknown
Tmem185b,Unknown
Tmem192,miscellaneous and unknown
Tmem195,miscellaneous and unknown
Tmem196,miscellaneous and unknown
Tmem2,miscellaneous and unknown
Tmem20,miscellaneous and unknown
Tmem200a,miscellaneous and unknown
Tmem200b,miscellaneous and unknown
Tmem204,Cytoskeleton
Tmem205,miscellaneous and unknown
Tmem208,miscellaneous and unknown
Tmem222,miscellaneous and unknown
Tmem225,Unknown
Tmem229b,miscellaneous and unknown
Tmem231,Development
Tmem25,miscellaneous and unknown
Tmem30b,miscellaneous and unknown
Tmem30c,Cell Cycle
Tmem37,miscellaneous and unknown
Tmem38a,miscellaneous and unknown
Tmem38b,miscellaneous and unknown
Tmem39b,miscellaneous and unknown
Tmem43,miscellaneous and unknown
Tmem47,miscellaneous and unknown
Tmem50b,miscellaneous and unknown
Tmem55a,miscellaneous and unknown
Tmem56,miscellaneous and unknown
Tmem57,miscellaneous and unknown
Tmem59l,Development
Tmem60,miscellaneous and unknown
Tmem63a,miscellaneous and unknown
Tmem63b,EST
Tmem66,miscellaneous and unknown
Tmem67,receptors and binding proteins
Tmem68,Unknown
Tmem69,miscellaneous and unknown
Tmem70,miscellaneous and unknown
Tmem72,miscellaneous and unknown
Tmem74,Signaling
Tmem79,miscellaneous and unknown
Tmem80,miscellaneous and unknown
Tmem81,miscellaneous and unknown
Tmem82,miscellaneous and unknown
Tmem86b,miscellaneous and unknown
Tmem87a,miscellaneous and unknown
Tmem88,miscellaneous and unknown
Tmem88b,miscellaneous and unknown
Tmem8b,miscellaneous and unknown
Tmem9,miscellaneous and unknown
Tmem90b,miscellaneous and unknown
Tmem97,miscellaneous and unknown
Tmem98,miscellaneous and unknown
Tmem9b,miscellaneous and unknown
Tmf1,Epigenetic
Tmpo,Immune
Tmprss11d,Protease
Tmprss11e,Protease
Tmprss2,Proteolysis
Tmprss4,Proteolysis
Tmprss5,Proteolysis
Tmsb4x,Cytoskeleton
Tmsbl1,Unknown
Tmtc2,miscellaneous and unknown
Tmtc3,Metabolism
Tmtc4,miscellaneous and unknown
Tmub1,Development
Tmx4,Electron Transport
tnc,Extracellular Matrix
Tnf,Growth Factors & Cytokines
Tnfaip8l1,Apoptosis
Tnfaip8l3,Apoptosis
Tnfrsf11b,Apoptosis
Tnfrsf12a,Apoptosis
Tnfrsf1a,Apoptosis
Tnfrsf1b,Apoptosis
Tnfrsf21,Apoptosis
Tnfrsf26,Apoptosis
Tnfsf10,Apoptosis
Tnfsf14,Apoptosis
Tnik,Signaling
Tnip2,Apoptosis
Tnk1,Signaling
Tnk2,Signaling
Tnnc1,Cytoskeleton
Tnni3k,Transcription
Tnnt2,Cytoskeleton
Tnp1,Epigenetic
Tnpo1,metabolism and transport
Tnpo2,metabolism and transport
Tnr,Cytoskeleton
Tnrc6a,miscellaneous and unknown
Tnrc6b,Apoptosis
Tns1,Signaling
Tns4,Signaling
Tnxa,Cytoskeleton
Toag1,Immune
Tob2,Transcription
Tollip,Immune
Tom1,Signaling
Tomm40,metabolism and transport
Tomm40b,metabolism and transport
Tomm6,metabolism and transport
Tomm7,metabolism and transport
Top1mt,Transcription
Topors,receptors and binding proteins
Tor1aip2,Development
Tor1b,Development
Tor2a,Development
Tor3a,Development
Tox,Immune
Tox3,Transcription
Tp53bp2,DNA Repair
Tp53i11,Transcription
Tp53inp1,DNA Repair
Tpbg,Cytoskeleton
Tpcn1,metabolism and transport
Tpi1,metabolism and transport
Tpm2,Cytoskeleton
Tpp1,Proteolysis
Tppp2,Cytoskeleton
Tppp3,Cytoskeleton
Tprg1,Unknown
Tpte,Signaling
Tpte2,Signaling
Tra2b,translation and protein modification
Trabd,translation and protein modification
Tradd,Apoptosis
Traf1,Signaling
Traf3,Apoptosis
Traf3ip2,Apoptosis
Traf3ip3,miscellaneous and unknown
Trak1,metabolism and transport
Trak2,Transport
Trank1,Development
Trappc10,Golgi
Trappc2,metabolism and transport
Trappc4,metabolism and transport
Trappc6a,metabolism and transport
Trdn,Cytoskeleton
Trerf1,Transcription
Trex1,DNA Repair
Trhde,Signaling
TRIATDRAFT_160795,miscellaneous and unknown
Trib1,Signaling
Trib2,Signaling
Trim13,miscellaneous and unknown
Trim14,miscellaneous and unknown
Trim2,Unknown
Trim21,miscellaneous and unknown
Trim24,Transcription
Trim25,miscellaneous and unknown
Trim28,miscellaneous and unknown
Trim31,Signaling
Trim32,miscellaneous and unknown
Trim33,Transcription
Trim37,Development
Trim39,miscellaneous and unknown
Trim52,miscellaneous and unknown
Trim58,Protease
Trim59,miscellaneous and unknown
Trim65,Immune
Trim7,miscellaneous and unknown
Trim9,miscellaneous and unknown
Trip11,receptors and binding proteins
Trip4,Transcription
TRIVIDRAFT_208649,miscellaneous and unknown
Trmt1,MicroRNA
Trmt12,translation and protein modification
Trmt2a,Development
Trnae-cuc,translation and protein modification
trnap-agg,translation and protein modification
Trnt1,MicroRNA
Trove2,translation and protein modification
Trpa1,Development
Trpc3,Development
Trpc4,Development
Trpc4ap,Development
Trpc6,Development
Trpm4,Development
Trpm7,Development
Trps1,Development
Trpt1,translation and protein modification
Trub1,metabolism and transport
Tsc22d2,Transcription
Tsc22d3,Transcription
Tsga14,Development
Tshz1,Transcription
Tsku,miscellaneous and unknown
Tspan1,Cytoskeleton
Tspan12,Cytoskeleton
Tspan13,Cytoskeleton
Tspan15,Extracellular Matrix
Tspan18,Cytoskeleton
Tspan2,Signaling
Tspan3,Cytoskeleton
Tspan33,Cytoskeleton
Tspan4,Cytoskeleton
Tspan5,Cytoskeleton
Tspan6,Cytoskeleton
Tspan8,Cytoskeleton
Tspan9,Cytoskeleton
Tspo,metabolism and transport
Tspo2,Receptor
Tspoap1,Unknown
Tspyl4,Transcription
Tssc4,Transcription
Tst,metabolism and transport
Tsta3,Immune
Ttc14,miscellaneous and unknown
Ttc17,miscellaneous and unknown
Ttc18,miscellaneous and unknown
Ttc19,miscellaneous and unknown
Ttc21b,miscellaneous and unknown
Ttc28,Unknown
Ttc29,Development
Ttc3,miscellaneous and unknown
Ttc30a1,Unknown
Ttc35,miscellaneous and unknown
Ttc36,miscellaneous and unknown
Ttc38,miscellaneous and unknown
Ttc39a,miscellaneous and unknown
Ttc39c,Unknown
Ttc6,miscellaneous and unknown
Ttc9,miscellaneous and unknown
Ttc9c,miscellaneous and unknown
Ttll11,Cytoskeleton
Ttll12,Cytoskeleton
Ttll13,Cytoskeleton
Ttll2,Cytoskeleton
Ttll6,Cytoskeleton
Ttll7,Cytoskeleton
Ttn,Cytoskeleton
Ttpa,metabolism and transport
Ttpal,metabolism and transport
Ttr,receptors and binding proteins
Ttyh3,miscellaneous and unknown
Tuba1a,Cytoskeleton
Tuba1c,Cytoskeleton
Tubal3,Cytoskeleton
Tubb2b,Cytoskeleton
Tubb2c,Cytoskeleton
tubb4b,Cytoskeleton
Tubb5,Cytoskeleton
Tubg1,Cytoskeleton
Tulp3,Signaling
Twf1,Cytoskeleton
Twist1,Transcription
Txn1,Electron Transport
Txndc11,Electron Transport
Txndc12,Electron Transport
Txndc16,Electron Transport
Txnip,Transcription
Txnl1,Electron Transport
Tyr,Metabolism
Tyrobp,receptors and binding proteins
Tyw1,translation and protein modification
Uaca,Unknown
Uap1l1,metabolism and transport
Uba1,Proteolysis
Uba1y,Proteolysis
Uba5,Proteolysis
Uba52,Proteolysis
Uba6,Proteolysis
Ubash3b,Signaling
Ubc,Proteolysis
Ube2cbp,Proteolysis
Ube2l6,Proteolysis
Ube2n,Proteolysis
Ube2o,Proteolysis
Ube2q2l,Proteolysis
Ube2v2,Proteolysis
Ube4b,Proteolysis
Ubfd1,Proteolysis
Ubiad1,metabolism and transport
Ubl5,Protease
Ubn1,EST
Ubox5,Proteolysis
Ubp1,Transcription
Ubqln1,Proteolysis
Ubqln2,Proteolysis
Ubxn11,Proteolysis
Ubxn2a,Proteolysis
Ubxn2b,Proteolysis
Ubxn8,Proteolysis
Uchl3,Protease
Uck2,metabolism and transport
Ucp2,Electron Transport
Ucp3,Electron Transport
UCRNP2_6158,miscellaneous and unknown
Ufc1,Proteolysis
Ufm1,Proteolysis
Ugdh,metabolism and transport
Uggt1,Metabolism
Ugp2,metabolism and transport
Ugt1a2,Metabolism
Ugt2a3,Metabolism
Ugt2b34,metabolism and transport
Uhrf1bp1l,Protein Binding
Ulk1,Development
Ulk2,Signaling
Ulk3,Development
Umps,metabolism and transport
Unc13b,Receptor
Unc13c,Development
Unc45a,translation and protein modification
Unc5b,receptors and binding proteins
Unc5c,receptors and binding proteins
Unc5cl,Development
Unc84a,Cytoskeleton
Unc93b1,Immune
UO17_p33,miscellaneous and unknown
Upb1,Metabolism
UPF3B,Development
Upk1b,Signaling
Upk3b,Signaling
Upp1,metabolism and transport
Upp2,metabolism and transport
Uqcrc2,Electron Transport
Uqcrq,Proteolysis
Urb2,Development
Urg4,Development
Uros,metabolism and transport
Use1,Golgi
Ush2a,Extracellular Matrix
Usmg5,Development
Uso1,Golgi
Usp1,Proteolysis
Usp10,Proteolysis
Usp15,Proteolysis
Usp18,Proteolysis
Usp19,Proteolysis
Usp21,Proteolysis
Usp26,Proteolysis
Usp27x,Proteolysis
Usp29,Proteolysis
Usp30,Proteolysis
Usp31,Proteolysis
Usp33,Proteolysis
Usp4,Proteolysis
Usp40,Proteolysis
Usp42,Proteolysis
Usp45,Proteolysis
Usp46,Proteolysis
Usp48,Proteolysis
Usp49,Proteolysis
Usp53,Proteolysis
Usp9x,Proteolysis
Ust,Metabolism
UST4r,metabolism and transport
Utp23,miscellaneous and unknown
Utp3,miscellaneous and unknown
Uvrag,Unknown
Uxs1,metabolism and transport
V1rc16,receptors and binding proteins
V1rc28,receptors and binding proteins
V1rd6,receptors and binding proteins
V1rj2,receptors and binding proteins
V1rm6,receptors and binding proteins
Vamp1,Development
Vamp2,Cytoskeleton
Vamp5,metabolism and transport
Vamp8,Development
Vangl1,Development
Vat1,metabolism and transport
Vav2,Signaling
Vav3,Signaling
Vcam1,Cytoskeleton
Vcan,Cytoskeleton
Vcp,Cytoskeleton
Vcsa2,Development
VDAG_02253,DNA Repair
Vegfa,Growth Factors & Cytokines
Veph1,Unknown
Vgf,Growth Factors & Cytokines
Vgll3,miscellaneous and unknown
Vhl,Transcription
Vim,Cytoskeleton
Vimp,Unknown
Vldlr,receptors and binding proteins
Vnn1,metabolism and transport
Vnn3,Metabolism
Vof16,Development
Vof21,Development
VOLCADRAFT_115993,miscellaneous and unknown
Vom1r-ps55,Unknown
Vom1r106,receptors and binding proteins
Vom1r29,receptors and binding proteins
Vom1r57,Unknown
Vom1r58,Unknown
Vom1r59,receptors and binding proteins
Vom1r61,Unknown
Vom1r63,receptors and binding proteins
Vom1r73,Receptor
Vom1r86,receptors and binding proteins
Vom1r87,receptors and binding proteins
Vom2r-ps53,receptors and binding proteins
Vom2r10,Receptor
Vom2r16,receptors and binding proteins
Vom2r2,receptors and binding proteins
Vom2r25,receptors and binding proteins
Vom2r3,receptors and binding proteins
Vom2r34,receptors and binding proteins
Vom2r38,Receptor
Vom2r44,receptors and binding proteins
Vom2r46,Receptor
Vom2r49,Receptor
Vom2r54,Receptor
Vom2r56,receptors and binding proteins
Vom2r59,Receptor
Vom2r6,receptors and binding proteins
Vom2r65,receptors and binding proteins
Vom2r66,receptors and binding proteins
Vom2r7,receptors and binding proteins
Vom2r80,receptors and binding proteins
Vpreb2,Immune
Vps11,Proteolysis
Vps13a,Proteolysis
vps26a,metabolism and transport
Vps33b,Proteolysis
Vps37b,Proteolysis
Vps37c,Proteolysis
Vps39,Proteolysis
Vps45,Transport
Vps53,Proteolysis
Vps54,Golgi
Vps72,Proteolysis
Vrk3,Signaling
Vsig1,Immune
Vsig2,Immune
Vtn,Cytoskeleton
Vwa3a,Unknown
Vwa3b,Development
Vwa5a,Development
Vwa5b1,Development
Vwce,Development
Wars,translation and protein modification
Wbp11,Binding Protein
Wbp2,receptors and binding proteins
Wbp4,receptors and binding proteins
Wbp5,receptors and binding proteins
Wbscr17,Development
Wbscr27,Development
Wdfy3,Apoptosis
Wdr1,miscellaneous and unknown
Wdr18,translation and protein modification
Wdr19,metabolism and transport
Wdr24,miscellaneous and unknown
Wdr31,miscellaneous and unknown
Wdr33,miscellaneous and unknown
Wdr35l,miscellaneous and unknown
Wdr37,Development
Wdr44,miscellaneous and unknown
Wdr45,miscellaneous and unknown
Wdr46,miscellaneous and unknown
Wdr5,Epigenetic
Wdr51a,miscellaneous and unknown
Wdr53,miscellaneous and unknown
Wdr54,miscellaneous and unknown
Wdr60,miscellaneous and unknown
Wdr61,miscellaneous and unknown
Wdr66,miscellaneous and unknown
Wdr7,Unknown
Wdr70,Unknown
Wdr75,miscellaneous and unknown
Wdr77,Epigenetic
Wdr78,Cytoskeleton
Wdr90,miscellaneous and unknown
Wdr91,miscellaneous and unknown
Wdr95,Unknown
Wdtc1,Development
Wee2,Cell Cycle
Wfdc1,Growth Factors & Cytokines
Wfikkn2,miscellaneous and unknown
Wfs1,Development
Whsc1,Development
Wipf2,receptors and binding proteins
Wipf3,receptors and binding proteins
Wipi2,miscellaneous and unknown
Wisp1,Signaling
Wisp2,Signaling
Wnk1,Proteolysis
Wnt1,Signaling
Wnt10b,Signaling
Wnt2b,Growth Factors & Cytokines
Wnt7b,Growth Factors & Cytokines
Wnt8a,Signaling
Wrb,Development
Wt1,Transcription
Wwc1,Unknown
Wwc2,miscellaneous and unknown
Wwp1,Proteolysis
Wwtr1,Transcription
Xdh,metabolism and transport
Xkr4,Unknown
Xkr6,Immune
Xkr8,Immune
Xkr9,Unknown
Xpo1,metabolism and transport
Xpo4,metabolism and transport
Xpo6,metabolism and transport
Xpot,metabolism and transport
Xrcc6,Unknown
XRN1,Transcription
Xtp3tpa,Development
Xylb,metabolism and transport
Yars,translation and protein modification
Ybx2,Transcription
Ybx3,Unknown
yeats4,Transcription
Yes1,Transcription
Yif1,Development
Yif1b,Development
Yipf3,Development
Yme1l1,Proteolysis
Ypel4,Cell Cycle
Yrdc,Development
Ythdc2,translation and protein modification
Ywhae,Metabolism
Ywhah,Signaling
Zbed4,Transcription
Zbtb10,Transcription
Zbtb11,Transcription
Zbtb16,Transcription
Zbtb20,Transcription
Zbtb22,Transcription
Zbtb24,Transcription
Zbtb33,Transcription
Zbtb34,Transcription
Zbtb39,Transcription
Zbtb4,Transcription
Zbtb41,Transcription
Zbtb45,Transcription
zbtb8os,Transcription
Zc3h13,Transcription
Zc3h15,Transcription
Zc3h18,Transcription
Zc3h7b,Transcription
Zc3hav1,Transcription
Zcchc12,Transcription
Zcchc14,Transcription
Zcchc17,receptors and binding proteins
Zcchc2,Transcription
Zcchc4,Transcription
Zcchc5,Transcription
Zcchc7,Transcription
Zcchc9,Transcription
Zcwpw2,Transcription
Zdbf2,Transcription
Zdhhc13,Transcription
Zdhhc17,Transcription
Zdhhc2,Transcription
Zdhhc21,Transcription
Zdhhc22,Transcription
Zdhhc23,Transcription
Zdhhc24,Transcription
Zdhhc5,Transcription
Zdhhc6,Transcription
Zdhhc9,Transcription
Zeb1,Transcription
Zeb2,Transcription
Zfand3,Miscellaneous
Zfand5,Transcription
Zfat,Transcription
Zfc3h1,Cytoskeleton
Zfhx3,Transcription
Zfoc1,EST
Zfp110,Transcription
Zfp133,Transcription
Zfp148,Transcription
Zfp157,Transcription
Zfp161,Transcription
Zfp169,Transcription
